출발역 이름,출발역 광역지자체,출발역 기초지자체,출발역 위도,출발역 경도,도착역 이름,도착역 광역지자체,도착역 기초지자체,도착역 위도,도착역 경도,요금
서원주,강원도,원주시,37.34904728,127.8399453,풍기,경상북도,영주시,36.87385594,128.524441,6800
서정리,경기도,평택시,37.05704305,127.052927,강경,충청남도,논산시,36.15424361,127.0155232,10100
서정리,경기도,평택시,37.05704305,127.052927,경산,경상북도,경산시,35.8193643,128.7276182,17600
서정리,경기도,평택시,37.05704305,127.052927,계룡,충청남도,계룡시,36.27298747,127.2652539,7800
서정리,경기도,평택시,37.05704305,127.052927,곡성,전라남도,곡성군,35.2836103,127.3036839,18100
서정리,경기도,평택시,37.05704305,127.052927,광주,광주광역시,북구,35.16530024,126.9093335,18900
서정리,경기도,평택시,37.05704305,127.052927,광주송정,광주광역시,광산구,35.13766751,126.790805,18200
서정리,경기도,평택시,37.05704305,127.052927,광천,충청남도,홍성군,36.5018823,126.6225658,6300
서정리,경기도,평택시,37.05704305,127.052927,구례구,전라남도,순천시,35.1634297,127.4525786,19500
서정리,경기도,평택시,37.05704305,127.052927,구미,경상북도,구미시,36.12827222,128.3310162,13600
서정리,경기도,평택시,37.05704305,127.052927,구포,부산광역시,북구,35.20548095,128.997114,23200
서정리,경기도,평택시,37.05704305,127.052927,군북,경상남도,함안군,35.25207072,128.3518884,24800
서정리,경기도,평택시,37.05704305,127.052927,군산,전라북도,군산시,35.99925254,126.7597894,10400
서정리,경기도,평택시,37.05704305,127.052927,극락강,광주광역시,광산구,35.1761812,126.8302949,18500
서정리,경기도,평택시,37.05704305,127.052927,김제,전라북도,김제시,35.79248017,126.902986,13000
서정리,경기도,평택시,37.05704305,127.052927,김천,경상북도,김천시,36.12346257,128.1147031,12100
서정리,경기도,평택시,37.05704305,127.052927,나주,전라남도,나주시,35.01407834,126.7171749,19200
서정리,경기도,평택시,37.05704305,127.052927,남성현,경상북도,청도군,35.7046957,128.7163191,18600
서정리,경기도,평택시,37.05704305,127.052927,남원,전라북도,남원시,35.41123171,127.36139,17000
서정리,경기도,평택시,37.05704305,127.052927,논산,충청남도,논산시,36.20728183,127.0924849,9400
서정리,경기도,평택시,37.05704305,127.052927,능주,전라남도,화순군,34.98668588,126.9639924,20300
서정리,경기도,평택시,37.05704305,127.052927,다시,전라남도,나주시,35.01667787,126.6411257,19700
서정리,경기도,평택시,37.05704305,127.052927,대구,대구광역시,북구,35.87616902,128.595842,16600
서정리,경기도,평택시,37.05704305,127.052927,대야,전라북도,군산시,35.94516363,126.8240465,11100
서정리,경기도,평택시,37.05704305,127.052927,대전,대전광역시,동구,36.33229415,127.4346445,6500
서정리,경기도,평택시,37.05704305,127.052927,대천,충청남도,보령시,36.3416402,126.586421,7600
서정리,경기도,평택시,37.05704305,127.052927,도고온천,충청남도,아산시,36.7495674,126.8896607,3600
서정리,경기도,평택시,37.05704305,127.052927,동대구,대구광역시,동구,35.87932399,128.6283938,16800
서정리,경기도,평택시,37.05704305,127.052927,득량,전라남도,보성군,34.7614922,127.1701628,23000
서정리,경기도,평택시,37.05704305,127.052927,마산,경상남도,창원시 마산회원구,35.23614083,128.5770291,23400
서정리,경기도,평택시,37.05704305,127.052927,명봉,전라남도,보성군,34.82787046,127.0754666,21800
서정리,경기도,평택시,37.05704305,127.052927,목포,전라남도,목포시,34.79113446,126.3865755,22500
서정리,경기도,평택시,37.05704305,127.052927,몽탄,전라남도,무안군,34.92986522,126.5032265,21100
서정리,경기도,평택시,37.05704305,127.052927,무안,전라남도,무안군,34.96271635,126.5169426,20800
서정리,경기도,평택시,37.05704305,127.052927,물금,경상남도,양산시,35.30715588,128.9853192,22400
서정리,경기도,평택시,37.05704305,127.052927,밀양,경상남도,밀양시,35.47452401,128.7711928,20400
서정리,경기도,평택시,37.05704305,127.052927,반성,경상남도,진주시,35.17474202,128.2580377,25700
서정리,경기도,평택시,37.05704305,127.052927,백양사,전라남도,장성군,35.43139575,126.8080975,15800
서정리,경기도,평택시,37.05704305,127.052927,벌교,전라남도,보성군,34.84204261,127.3453052,24300
서정리,경기도,평택시,37.05704305,127.052927,보성,전라남도,보성군,34.76703189,127.0816462,22400
서정리,경기도,평택시,37.05704305,127.052927,부강,세종특별자치시,,36.53214067,127.3654232,4700
서정리,경기도,평택시,37.05704305,127.052927,부산,부산광역시,동구,35.11520341,129.0415499,24300
서정리,경기도,평택시,37.05704305,127.052927,사상,부산광역시,사상구,35.16256828,128.9887247,23600
서정리,경기도,평택시,37.05704305,127.052927,삼랑진,경상남도,밀양시,35.39943634,128.843088,21200
서정리,경기도,평택시,37.05704305,127.052927,삼례,전라북도,완주군,35.9042244,127.066266,12700
서정리,경기도,평택시,37.05704305,127.052927,삽교,충청남도,예산군,36.68029014,126.7516665,4700
서정리,경기도,평택시,37.05704305,127.052927,상동,경상남도,밀양시,35.5556015,128.7607608,19800
서정리,경기도,평택시,37.05704305,127.052927,서광주,광주광역시,서구,35.12531641,126.8470984,18500
서정리,경기도,평택시,37.05704305,127.052927,서대전,대전광역시,중구,36.32249196,127.4033058,6500
서정리,경기도,평택시,37.05704305,127.052927,서천,충청남도,서천군,36.08221278,126.7081208,9700
서정리,경기도,평택시,37.05704305,127.052927,성환,충청남도,천안시 서북구,36.91613679,127.1268868,2600
서정리,경기도,평택시,37.05704305,127.052927,순천,전라남도,순천시,34.9458018,127.5030853,23500
서정리,경기도,평택시,37.05704305,127.052927,신동,경상북도,칠곡군,35.95574954,128.4860049,15500
서정리,경기도,평택시,37.05704305,127.052927,신례원,충청남도,예산군,36.72690401,126.848533,3900
서정리,경기도,평택시,37.05704305,127.052927,신탄진,대전광역시,대덕구,36.44967222,127.4286191,5500
서정리,경기도,평택시,37.05704305,127.052927,신태인,전라북도,정읍시,35.68799552,126.8844467,13800
서정리,경기도,평택시,37.05704305,127.052927,심천,충청북도,영동군,36.23770939,127.7203372,8700
서정리,경기도,평택시,37.05704305,127.052927,아산,충청남도,아산시,36.7943447,127.1044438,2600
서정리,경기도,평택시,37.05704305,127.052927,약목,경상북도,칠곡군,36.03719609,128.3642053,14400
서정리,경기도,평택시,37.05704305,127.052927,여수EXPO,전라남도,여수시,34.75306664,127.7486407,23500
서정리,경기도,평택시,37.05704305,127.052927,여천,전라남도,여수시,34.77913289,127.6641677,22900
서정리,경기도,평택시,37.05704305,127.052927,연산,충청남도,논산시,36.21229585,127.2008163,8700
서정리,경기도,평택시,37.05704305,127.052927,영동,충청북도,영동군,36.1720868,127.7862818,9400
서정리,경기도,평택시,37.05704305,127.052927,예당,전라남도,보성군,34.77864927,127.2022956,23200
서정리,경기도,평택시,37.05704305,127.052927,예산,충청남도,예산군,36.68669439,126.8288884,4200
서정리,경기도,평택시,37.05704305,127.052927,오수,전라북도,임실군,35.5429081,127.3205767,16000
서정리,경기도,평택시,37.05704305,127.052927,옥천,충청북도,옥천군,36.29806034,127.5655973,7500
서정리,경기도,평택시,37.05704305,127.052927,온양온천,충청남도,아산시,36.78050523,127.003186,2900
서정리,경기도,평택시,37.05704305,127.052927,왜관,경상북도,칠곡군,35.99226291,128.4000187,14900
서정리,경기도,평택시,37.05704305,127.052927,웅천,충청남도,보령시,36.23546809,126.6066972,8400
서정리,경기도,평택시,37.05704305,127.052927,원동,경상남도,양산시,35.36274467,128.9208103,21800
서정리,경기도,평택시,37.05704305,127.052927,이양,전라남도,화순군,34.8916083,126.9897559,21000
서정리,경기도,평택시,37.05704305,127.052927,이원,충청북도,옥천군,36.24418813,127.618,8100
서정리,경기도,평택시,37.05704305,127.052927,익산,전라북도,익산시,35.94053258,126.9457173,11800
서정리,경기도,평택시,37.05704305,127.052927,일로,전라남도,무안군,34.84844236,126.4777239,21700
서정리,경기도,평택시,37.05704305,127.052927,임성리,전라남도,목포시,34.82071561,126.4349908,22000
서정리,경기도,평택시,37.05704305,127.052927,임실,전라북도,임실군,35.63292561,127.2899234,15300
서정리,경기도,평택시,37.05704305,127.052927,장성,전라남도,장성군,35.30002217,126.7801939,16800
서정리,경기도,평택시,37.05704305,127.052927,장항,충청남도,서천군,36.03987181,126.7149439,10000
서정리,경기도,평택시,37.05704305,127.052927,전의,세종특별자치시,,36.67853018,127.2032062,3100
서정리,경기도,평택시,37.05704305,127.052927,전주,전라북도,전주시 덕진구,35.84985312,127.1618034,13500
서정리,경기도,평택시,37.05704305,127.052927,정읍,전라북도,정읍시,35.57550653,126.8422496,14700
서정리,경기도,평택시,37.05704305,127.052927,조성,전라남도,보성군,34.80679327,127.2480374,23600
서정리,경기도,평택시,37.05704305,127.052927,조치원,세종특별자치시,,36.60107993,127.2962672,4100
서정리,경기도,평택시,37.05704305,127.052927,중리,경상남도,창원시 마산회원구,35.24966655,128.518841,23800
서정리,경기도,평택시,37.05704305,127.052927,지탄,충청북도,옥천군,36.24186353,127.6759107,8400
서정리,경기도,평택시,37.05704305,127.052927,진례,경상남도,김해시,35.26669573,128.7630921,22300
서정리,경기도,평택시,37.05704305,127.052927,진영,경상남도,김해시,35.29857664,128.7739275,22000
서정리,경기도,평택시,37.05704305,127.052927,진주,경상남도,진주시,35.15071327,128.1179168,26500
서정리,경기도,평택시,37.05704305,127.052927,창원,경상남도,창원시 의창구,35.25745394,128.6066268,23100
서정리,경기도,평택시,37.05704305,127.052927,창원중앙,경상남도,창원시 의창구,35.24235021,128.7013074,22900
서정리,경기도,평택시,37.05704305,127.052927,천안,충청남도,천안시 동남구,36.80907913,127.1467729,2600
서정리,경기도,평택시,37.05704305,127.052927,청도,경상북도,청도군,35.64006726,128.7464994,19100
서정리,경기도,평택시,37.05704305,127.052927,청소,충청남도,보령시,36.44571443,126.5906655,6800
서정리,경기도,평택시,37.05704305,127.052927,추풍령,충청북도,영동군,36.21338043,127.996344,10900
서정리,경기도,평택시,37.05704305,127.052927,판교(충남),충청남도,서천군,36.15536578,126.6794891,9100
서정리,경기도,평택시,37.05704305,127.052927,평택,경기도,평택시,36.99064515,127.0855704,2600
서정리,경기도,평택시,37.05704305,127.052927,한림정,경상남도,김해시,35.32321295,128.8035565,21800
서정리,경기도,평택시,37.05704305,127.052927,함안,경상남도,함안군,35.24934111,128.4249835,24400
서정리,경기도,평택시,37.05704305,127.052927,함열,전라북도,익산시,36.08017404,126.956959,10800
서정리,경기도,평택시,37.05704305,127.052927,함평,전라남도,함평군,35.02393589,126.5387342,20300
서정리,경기도,평택시,37.05704305,127.052927,홍성,충청남도,홍성군,36.59941869,126.6805376,5500
서정리,경기도,평택시,37.05704305,127.052927,화명,부산광역시,북구,35.23451172,129.0076404,23000
서정리,경기도,평택시,37.05704305,127.052927,화순,전라남도,화순군,35.05154507,126.9621839,19700
서정리,경기도,평택시,37.05704305,127.052927,황간,충청북도,영동군,36.22458585,127.911282,10300
서정리,경기도,평택시,37.05704305,127.052927,효천,광주광역시,남구,35.10289439,126.8775744,18800
서천,충청남도,서천군,36.08221278,126.7081208,군산,전라북도,군산시,35.99925254,126.7597894,2600
서천,충청남도,서천군,36.08221278,126.7081208,대야,전라북도,군산시,35.94516363,126.8240465,2600
서천,충청남도,서천군,36.08221278,126.7081208,익산,전라북도,익산시,35.94053258,126.9457173,2600
서천,충청남도,서천군,36.08221278,126.7081208,장항,충청남도,서천군,36.03987181,126.7149439,2600
석불,경기도,양평군,37.46021488,127.6550439,경주,경상북도,경주시,35.79837725,129.1389994,19600
석불,경기도,양평군,37.46021488,127.6550439,고한,강원도,정선군,37.20092821,128.8528852,10100
석불,경기도,양평군,37.46021488,127.6550439,군위,대구광역시,군위군,36.16122215,128.7459856,14500
석불,경기도,양평군,37.46021488,127.6550439,기장,부산광역시,기장군,35.24387506,129.2186243,24800
석불,경기도,양평군,37.46021488,127.6550439,남창,울산광역시,울주군,35.4185479,129.2826515,23300
석불,경기도,양평군,37.46021488,127.6550439,단양,충청북도,단양군,36.97324701,128.3437007,6400
석불,경기도,양평군,37.46021488,127.6550439,도계,강원도,삼척시,37.22934588,129.0438833,12700
석불,경기도,양평군,37.46021488,127.6550439,동백산,강원도,태백시,37.15484501,129.0345301,11600
석불,경기도,양평군,37.46021488,127.6550439,동해,강원도,동해시,37.49819799,129.1237942,15000
석불,경기도,양평군,37.46021488,127.6550439,매곡,경기도,양평군,37.43657965,127.7301221,2600
석불,경기도,양평군,37.46021488,127.6550439,민둥산,강원도,정선군,37.24373713,128.7736693,9400
석불,경기도,양평군,37.46021488,127.6550439,봉양,충청북도,제천시,37.13035472,128.1297884,4600
석불,경기도,양평군,37.46021488,127.6550439,부전,부산광역시,부산진구,35.16465141,129.0601198,26400
석불,경기도,양평군,37.46021488,127.6550439,북영천,경상북도,영천시,35.96601305,128.9173412,16700
석불,경기도,양평군,37.46021488,127.6550439,북울산,울산광역시,북구,35.6147491,129.371801,21700
석불,경기도,양평군,37.46021488,127.6550439,사북,강원도,정선군,37.22625893,128.817991,9800
